text,label
"Loved it .......but

As an ex-Australian soldier watching this film, I have to give it the usual critique of ""American hype"", however I've read the book by Mark Bowden, and have to say that as a soldier's story it is quite true and quite graphic. Australian soldiers were in Somalia at the time too as part of the UN peacekeeping force. I enjoyed the fact that it didn't deal with the political framework, as mentioned before it is first and foremost a soldiers story. As stated by Hoot (Eric Bana) near the end of the film; ""it's about the man next to you"". But I think the film could have done without the chest-beating by Josh Hartnett at the end. I was a little disappointed that the film did not depict the Somali riflemen, RPG men hiding behind, underneath, in a crowd of women and children as in the book; that's what these young soldiers had to deal with. Oh, and don't watch this if you're in any way squeamish.",1
"Don't waste your money on a kiddie camera

We just bought this camera to replace our miniDV JVC-DVL500 that was bought in 2000.In short the picture taking ability is worthless and the quality is VERY grainy and dark. I applied the workaround listed above, but found that I had to set the frame rate to 1/15 in order to ge the brightness that I needed which caused a VERY jittery image.The quality of this camera is something that I would expect for $200, needless to say I am returning this camera today!",0
"Much better options out there...

I have had nothing but problems with several of these modems. When the Comcast tech came to install it, he went through 3 of these before he found one that worked! This piece of junk has frustrated me for the last time.The only thing this modem is good for is dropping your connection. Every time it gets a half decent download speed, it will lose the connection, every single time. Like to watch steaming video? Don't even bother with this thing- videos stutter, freeze, and crash the browser.For the entire time I've had to put up with this thing (5 months), I have never gotten any higher than 1/3 of the speed that I am paying Comcast for, and that was only burst speeds. This modem WILL choke your bandwidth- don't get it, unless you want to pay for bandwidth you can't use. I am returning it to Comcast the moment that my new Motorola arrives. Do yourself a favor and skip this one.",0
"Great storage

I attend college and have 5 flash drives to keep up with. My biggest fear is that I will misplace one and each one is for a particular class and has alot of work on them. The loss of just one could mean failing a class or at least having alot of work to redo. With this case I am able to keep them all together and don't worry about lossing them.",1
"Fantastic

This is a fantastic movie , focusing on the man , his music and his life.If you are interested in good music , watch it.",1
"Delicate cap

The kanteen itself is really nice, but the loop broke off the stainless cap the first time it took a bump. I'll try the all plastic cap and see if it is more durable because I do like the canteen.",0
"Family Farm life gloriously illuminated

Tony Johnston weaves a simplistic farm life story that touches your soul. A gracefully written family saga that is magestically illustrated by Lloyd Bloom.The background rolls with the hills, trees and farm as the story of life changes with the seasons and years. A beginning life for a husband and wife, a growing family and encircling love for all.Parents, readers, prepare to wipe away the tears of simple joy and beauty as you share this book with a special little one.Though this book is currently listed as out of print, please try Amazon's search to find a copy, it is definately worth the effort.",1
"Warning!

I have used this product on a regular basis, on several different dogs over the past 20 years or so, because it does seem to work well at keeping fleas under control.HOWEVER....Our newest dog, a Chihuahua named Foxy, has shown me that this product can cause major seizures in dogs. Within 2 hours of bathing her she had a terrible seizure, then a few weeks later the same thing happened. She has only had 1 other since I stopped using this product, a week later. So far she seems ok, a month later. But after doing some research I have discovered that we were far from alone. How this product is still on the shelves is beyond me! [...] is 1 of many sites with much information on how dangerous and deadly this shampoo and the Hartz drops can be. Good Luck!",0
"Spiritual Tale with Suspense and Jazz

Not the usual reader of spiritual novels, I found this book to be very refreshing. Going beyond the good vs. evil tale Gallanter's novel weaves self-awareness, self-success, and how we as individuals fit into a larger society. I was able to identify with the characters and enjoy the book on several levels: literary, spiritual, and simply as an enjoyable read. Anyone who believes that we fit into a bigger picture - regardless of which particular religion - will find value in this book.Gallanter leads the reader on a great journey that conjured up Stephen King-like characters. A throughline of jazz - both literally and figuratively also recurred throughout the book.Enjoy!",1
"Wonderful quick guide for new birder

I wanted to replace a very old and faded bird chart that had hung by my kitchen window for years, and I came across two or three of these laminated fold-up charts. The Peterson charts have the largest illustrations, and are really engaging. I keep these references right by the den window for ease of use, and they have been a solid addition to my birding library, and as I've shared my love of birds with new observers.Highly recommended for older children as well as adults who'd like a quick visual reference. I'm planning to give one with a bird-feeder as a gift, along with a bag of region-specific seed.",1
"My new favorite boots

I find this boots really comfortable and warm. I am a size 7-1/2 to 8 and the size 8 fits me well with enough room for thicker socks too. It is well made and the suede material is soft and is indeed weatherproof. I find this style better than the Uggs.",1
"Disappointed

Had to return item due to defect in the item. However, it is not the bright red color that I had hoped it would be.",0
"Advertized price falsehood:

I was charged $8.00 more than the stated advertized price on the internet, I complained and there has been no response.",0
"Needed resource

I have a copy of this dictionary but it has been used so much it is falling apart. I needed a replacement. I teach ESL to mostly to Spanish-speakers so this book is invaluable.",1
"PARAMOUNT is so full of it!

First Ren & Stimpy ""Uncut"", and now this.They both went through the same transition: They both aired on MTV in the early-mid 90's. They both had a Time-Life collection. And then they got totally butchered by Paramount with some input from the original creator (John Kricfalusi and Mike Judge). Both original creators went back and REMOVED/EDITED parts of their OWN episodes! Then they slap an ""uncut"" or ""director's cut"" logo on the thing and sell it to the masses.Idiots. Sell the freaking original show that aired on TV or nothing at all! Save up to pay the licensing while demand builds up!Because when some company sells out like this I completely ignore them and associate their name (PARAMOUNT) with trash.",0
"Boring

It didn't hold my interest even long enough to finish the book!! I only read a couple of chapters before I got bored.Sorry !!",0
"Awful

This movie is awful. Fans of the show and those new to The Last Airbender will all hate this movie. Bad plot development, poor dialogue, no character development, incorrect pronunciation of names/words. . . completely and totally awful.",0
"Going to the very essence of sound

The others reviewers pointed the essential for this album. Here Schulze experiences the search for the essence of sound. He discovers a sound and explores it to its limits ('Frank Herbert'). I usually use this music for meditation and yoga techniques,it is perfect. A special mention for 'Georg Trakl' which ingeniuously combine bass and drums to create a mystic atmosphere.",1
"what was he thinking

one of the worst books i have ever read. you should have a 0 rating available for this book.",0
"Sultry and a Great Listen

Rachel Yamagata is truly a rare talent. The most notable thing about this all too short EP is her voice. Imagine a combination of Fiona Apple and Alanis Morisette (without the quirks) plus a healthy does of smoky nightclub. The instrumentation is subtle and compliments the music perfectly. There's some accoustic piano and guitar, the occaisional programmed drum kit, but it's all sparse and doesn't take away from the striking vocals, strong songwriting and achingly emotional lyrics. I think Rachel is an artist with long-term potential and will be with us for years to come. This EP is especially recommended for fans of John Mayer, Fiona Apple, Macy Gray, Etc. You will love this!",1
"Basic mumbo jumbo

I was excited to receive this book - I love learning about how other users master the techniques of Photoshop. Boy was I disappointed! I've seen these illustrations before - rehashed and rehashed - and if you're using Photoshop CS or CS2, don't waste your time. If you're still working with Photoshop 4 and have never done a collage, I guess you should buy this book. although you'll learn more on Adobe's tutorial website than you'll learn from this book!",0
"Great price for a Great product

This cable is amazinlgy cheap and actually is thicker and more sheilded than the cable that came with my Xbox360 Elite that microsoft sells for almost $50",1
"A right wing waste of time

Sean Hannity loves Bush! Therefore in this book, like many others he gives Bush the benefit of the doubt for unjustified and immoral actions. Horrible, if Hannity is so supportive of what Bush is doing in Iraq what is he doing sitting here writing books, get over there with the marines and help them on thier own turf instead of running your right wing yap!",0
"Bigger than expected

This tote was larger than I expected but who knew I would need the extra room. This tote is incredibly durable and strong though not horribly heavy (until I pile a ton of books in it). The front pocket has a nice organization compartment for pens, and whatever else you want to toss in. The fact that the straps are adjustable is awesome, now I can put it on my shoulder when my hands are full. Love that it also zips close on top so that if it gets knocked over my stuff doesnt fall out.I bought this in the Dark Red option which if you search amazon you can find and I love it!!!",1
"Mandara Yoga Mat

The mat is awesome! It provides great support better than the other yoga mats that I have used. It's thicker for better support unlike the thinner mats.",1
"It proves a point, that's it

A group of journalists wrote this book to find out if a deliberately bad but sex-filled novel would sell well. Unfortunately it did sell well, and sales exceeded their expectations.This book is SUPPOSED to be bad. And almost all of it is bad in dull, non-humorous way.You should remember the point this book made, but you shouldn't read it.",0
"Number one on my list of movies of 2001

This movie starts with Leonard (Guy Pearce) shooting a man you later find out is Teddy. The movie is told backwards (and I was told that at the beginning as kind of like a caution) so I thought the whole movie is going to be leading up to that scene. Little did I know about the strange plot twists and almost too thought out of a script. Christopher Nolan (Screenwriter and Director) excells in every aspect of writing a genius script. The dialogue is very real and the characters are fully developed. There isn't one reason you shouldn't see this movie, unless you're under the age of around 12 because of the violence and lots of profanity. But I warn you: Always keep an open head fre of distraction for this movie and some parts you may want to watch in slow motion.",1
"Crystal Therapy: How to Heal and Empower Your Life with crystal Energy.

I use Crystals in my practice and this gave me more info to enjoy these Creatures of Nature. I read alot of Doreen Virtue's books they are very interesting and the info sticks with you.",1
"great product but ridiculous shipping price!

The product is phenomenal but i will never buy supplements from Amazon again. by the time it got here i had paid seven bucks for the shipping of the real vendor that supplies to amazon!",1
"Very fine version (but not quite stunning)

There have been so many awful (let's face it) recordings made, that this truly inspired work can seem at best, hackneyed, and at worst, utter dross. The major problem has usually been an almost Wagnerian approach to the singing (even in the choruses), and an orchestra that was both too large and too modern for the task.Here, at last, we have a version that uses period instruments tastefully, and yet with all the vigour we might have experienced when Handel supervised the first performance in Dublin. Perhaps the ornamentation is a little safe at times (oh for some really adventurous repeats!), but there's a lot to like about this performance, not least the phrasing and highly musical sense of line, and evocation of the lyric context (certainly the most emotional aspect of the work, when performed well).If you have yet to hear as Handel intended, then this CD is highly recommended!",1
"Inception more then a dream

Inception was a great movie. It has been over two weeks since the movie was released and it is still going strong. The movie theater was packed to the point where people was sitting in the front row, that right there should tell you something most people myself included hate sitting there.The story line was more original then anything I have seen in a long time. Leonardo's character is tormented my the lost of his beloved wife. To the point where he is seeing her everywhere and this is affecting his work which is getting into peoples dreams and stealing their secrets. He has to face his demons and figure out what is reality and what isn't in order to get back to his awaiting children.The movie was visually exciting I felt during parts of the movie I was in it. I would recommend Inception to anyone.",1
"Results Did Vary

I cannot believe how bad this album is! The new guitarist is good he fills up wes borland's place really well. The only good song in this album that is ""Limp Bizkit"" is Eat You Alive. It's one of their best songs ever. The rest is just like N'Sync attempting rock. Behind blue eyes what kind of trash is that. This is certainy not limp bizkit. What happened to the real rock in their first 2 albums three dollar bill being in my opinion the best then significant other. What is wrong with them? I only hope limp bizkit wake up and see they lost a big number of their fans by releasing this garbage, POP , sorry for an excuse of a limp bizkit album!",0
"One of the worst I've read.

I was looking for an objective view with fact based information on addiction in American society and this isn't it. There is some good information but it's hard to know what to believe as the author interjects his personal policitcal views on topics. I wouldn't suggest it to anyone.",0
"Marital rape is not good romance novel material

I thought the premise of this novel was interesting: The husband is in love with another woman who is using him, but he marries for money, to a woman who is forced into the marriage by her abusive father. It's not your typical premise.However, I got as far as the scene where the husband rapes his wife on their wedding night, started to cry, and closed the book. Intimate partner rape is a real life issue that devastates people's lives, not a technique of erotica.",0
"An old book now!

The diagrams were very unclear, I wish someone would write a clear and consice book on all the aspects of monitor repair.",0
"How to Make Love Like a Porn Star

Not quite what I expected but still enjoyed it. For the price I got it for was worth it.",1
"One of the Worse Books I've Ever Read

This book is a total waste of time and energy. I can't believe Catherine Coulter wrote this garbage. Boring, boring, boring.",0
"AWESOME

This game is awesome. I expecially like the stealth missions. Great graphics fun to play. You can play this game for hours. what are you waiting for Buy it!",1
"Pretty good story but hated the ending

I was enjoying this book and how it was written but the ending ruined the whole thing for me. I don't want to spoil it for anyone who wants to read it, so I'll just say I felt I was left hanging.",0
"foooooeeeeeey

a band similar to joy division in that they play musicalinstruments.what is a soundscape, anyway?all the ones ive ever heard are real ugly paintings.you can hang this one over the bed in an ugly hotel room;the same painting in every room in the chain,but dont hang it next to ian curtis.",0
"Timex heart monitor

Timex Ironman T59761 Midsize 30-Lap Digital Fitness Heart Rate Monitor WatchI was surprised that Timex made a heart monitor. However, I was not interested in buying a Polar or another brand that I can't remember because of bad experiences with each. So, I read the reviews on this Timex model and decided to try it. So far, it does everything that I want it to, with no problems.",1
"A Great Movie about the Civil War

Despite it's length, this is a great movie. The battle scenes are excellent. The emotion is overwhelming. The determination of each side is inspiring. This is a well rounded movie. It not only opens your eyes to the reality of the Civil War, it also makes you feel as though you are there. At times I believed that I was watching the battlefield from afar. The actors and actresses are great, but I was particularly affected by Stephen Lang as Stonewall Jackson. He is the movie. I highly recommend this to anyone who wants to see a great movie, and to everyone that loves history.",1
"I liked it!

Waste your money and get it, at least it's fun and uplifting (in all respects). Spend your money wisely and enjoy the humor in this movie. Highly recommended!",1
"Spark Plugs

I love these! Improved my honda's performance and i will buy them again for any and all of my other cars",1
"informative

Not quite what i expected. The book is an alphabetical list of publishers & thier different codes indicating a First Edition book.You look up the publisher & you see a list of letter combinations that publisher uses to indicate thier 1st Editions.",1
"Definatly a movie to see.

This movie has a Gotcha vibe but much darker.If you like movies that are part dark comedy and part action you will like this. It has a feel that it could really happen considering how some politics are done.The actors are great, casting was spot on.The extras were a little lacking but overall a must see.",1
"Great show in a new incarnation

The freshman season of CSI: New York was a good beginning. Having Gary Sinise star was a stroke of luck. He brings a truly different characterization to the role of head of crime lab. He is not a William Petersen clone nor A David Caruso. He owns his position in this family of shows. True, the series follows the pattern of its two sisters, but has managed to capture a taste of New York form location and temperment.",1
"Worthless, and not at all what is advertised

Do not bother with this costume. The product is simply not what is pictured, at all. The gown is barely knee length, and the sleeves are 3/4 length. I am about 5'8"" and a size 10; this costume should have been big on me. There is no black trim, no detail work, and it is very poor quality. The headpiece is NOT what is pictured. It is a full face mask, that would barely fit a child. Do not be fooled by the image. It is NOT what you will receive.",0
"Destined to become a MUST-READ for couples, the pages flowby

Mr. Kantor's book is destined to become a MUST-READ for couples searching for answers to preserve, nurture and enhance a most important relationship in their lives. Warm and friendly, the book reads well as the pages flow by. A book you will recommend to your friends.",1
"boring, Boring, BORING!

Oh my goodness, I cannot tell you how much this book bored me! Please, save your money and buy a different Arabesque novel. I would much rather recommend any book by Loure Bussy (another Arabesque author), or Monica Jackson, because this book is GARBAGE! I had to pinch myself to keep from falling asleep!",0
"Good tall stem

This stem allows me to sit in a more upright position on my road bike. Easy to install.",1
"wish i could

unfortunatly i cant give a review , the product was taken to the mail box but was returned by usps saying that unknown addresseeeven though ive been recieving mail for the last 2 years, i contacted the sender to let me know when its returned or if it has been returned but i havn't got an answer yet. the usps said give it 2 weeks, its now been 4 weeks, they told me to leave a message in the mail box to let the mail man know i live here..technology has really moved on lol ..oh well ill write a review when i get the memory card , hopefully i wont be dead by then",0
"Great, but not if you have long hairs laying around...

I've got two levels of hardwood floors and this vacuum does a great job of picking everything up! I like that it is light, sleek, convertible, economical, and bag-free. It has a nice long cord.However, if you have hair any longer than chin-length, I'd say: buy a more powerful vacuum (> 6 amp)! I find that my shedded hair gets stuck in the floor piece and its rotating brush and must be ""combed"" out frequently. If you have short hair, and your loved ones and pets have short hair - go for it!",1
"Designed for one time use only

Bought this overseas-made tester to troubleshoot a fuel problem with my 1996 Impala SS. The gage fits fine, though you will need pliers to tighten it enough to stop leaks. The drain valve is a handy feature, but the clear fuel line will harden after the first use, making it aggravating to use. The schrader valve connection has a rubber gasket inside that will deteriorate after a couple uses, causing the connection to leak and make the gage useless. This is a proprietary rubber seal, and local auto parts will not carry parts for these cheap gages. I have tried an o ring without success. Recommend investing in a better quality gage unless you plan to use it once and throw it away.",0
"Poor holder for the ear...

What is not shown in the picture of this item is the very poorly engineered ear holder for the headset. It doesn't hold the ear securely at all. I didn't even get to charge the headset before I noted that the holder was so flimsy that if I moved my head barely, the thing would fall off. The earpiece is on a swivel attached to the speaker, which does not position the headset in a consistant manor. If I can't keep the thing on, there's no use going any further. Iogear needs to put some extra thought into this problem.",0
"Too much technology!

I was led to believe that the upscaling feature would produce a better picture but the extreme pixelation when a scene changed from light to dark made watching movies almost unbearable.I just purchased a new Sony progressive scan dvd player and the Phillips will go into the closet to collect dust.",0
"Quality assurance

The box was not damaged, but the safe was bent, the code didn't work, and the key over-ride did work. Some one must have just thrown this package together without even testing if it opened with the code or key.We called support and they told us to do everything we had already done. There final comment was to ship it back.We arranged for a replacement, but instead our money was refunded.",0
"A little disappointed

I really wanted to like this book as I felt the subject matter was so timely for what I've been going through, as a single, childless, woman in her late 30's. However, like many other reviewers said, it mostly fell short for me. I've tried, multiple times, many of the things the author suggests. Much of the book was written for women with children, however, I did read the entire book despite this fact. I consider myself shy and there's even a chapter about that - but I gleaned nothing from this chapter that I haven't already tried without much avail. I do think the author means well and although I really ""liked"" her, from what I could glean as she wrote about herself, I didn't find this book to be as helpful as I'd hoped.",0
"Terrible navigation control

Navigating the table of contents is a nightmare....every book is followed by a list of chapters so picking a book usually involves turning pages and searching through chapter numbers to find book titles...and the first chapter link on every book is broken...selecting chapter one of any book causes my kindle to turn a page...I'm very dissapointed...",0
"I Really Enjoyed This Movie!

The Movie was very enlightening. Just seeing the people who have a passion for roller skating and some of the old timers brought back some very fond memories for me!",1
"good job

Ok so the boys of nsync went with a little different sound for this album, but let's not hold that against them. The album as a whole shows that these guys really do have talent. They wrote and produced many of the songs. They also sound great.",1
"Rosenblat Does Superb Job At Reading

I've been an audio book listener for over 10 years now and have come to realize that the reader is almost as important as the writer. In this story, Scottoline came up with a fairly predictable plot that was fun and easy to follow. You can easily identify with the main characters and end up putting yourself into their shoes from time-to-time. What really makes this audio book stand out is Rosenblat; she has a wonderful voice and acts out the characters much better then most readers. I especially liked the Pigeon Tony's lawyer's (Judy) closing statement. To avoid giving you the ending, I will say that Judy's words were poetry in a courtroom! Enjoy! 3 stars for the story, 5 stars for the reader.",1
"Small, Compact, Gets the Job Done.

I'm glad I didn't purchase a universal charger for $14; it's well worth the extra money for the official Sanyo charger. Plus if you are signed up for Prime, you get 2-day free shipping!Negatives:- Need to use provided power cord- Gets alittle warm when chargingPositives:- Gets the job done- Not as big as $14 universal battery chargers",1
"a true masterpiece

A masterful example of the great Segovia's virtuoso prowess. Each composition takes the listener on an unforgettable journey through mountainous landscapes of musical heights and soaring peaks which artfully cascade to the gentle and peaceful valleys of Spain's ancient musical traditions.",1
"grreat biscotti

My husband is the ultimate food snob and I would find him crunching on these biscotti all the time. Also my daughter would pack these in her lunch, they are not too hard, so you don't have to dip them into coffee, they are perfect.",1
"Loved it!

Sonny Bono has done it again in this funny book. To me, he's never stopped me from laughing at him because I have seen his variety show with Sonny and Cher and I can't stop laughing at him. He does have quite a sense of humor. He and Cher have been one of my favorite singers from the 60's/70's, even if I'm only 29 years old. I was introduced to Cher in 1998 or so before he died, I think. I did get to see her when she was doing the Farewell Tour in New Mexico, so the drive wasn't that far from my state. The reason I said not far was because I do live in the 4 Corners. I am an avid reader so I do enjoy the music history from the 50's - 70's and it stops there so yes, I do know a lot and enjoy it but I have lost touch of it lately sadly but I haven't lost my touch. This was a funny read but it does make me wonder what Sonny would've thought about his daughter turning into a man. That scares me!",1
"I HATE TO ADMIT IT....BUT...THIS SUCKS!

Im so sorry DT fans- there is no way to lift this curse of an album!!!! OUCH- STAY CLEAR OF METAL DT- you are not METALLICA! cheap way to get more fans-- in my opinion- STREAM only good prog song....STAY CLEARps. I MISS IMAGES AND WORD DAYS- and oh yeah- they wrote this album IN THREE WEEKS-----IT SHOWS!!!!! cheap way to earn a buck!! Im pissed..........",0
"all fluff

This book does not have any substance. If you are looking for a light read, you might be satisfied. But if you want any truth, anything real, anything that makes you think, you should look elsewhere. My daughter had to read this book for school - what a waste!",0
"Great Seller!

I'm very happy with the seller's quick response and shipping of the cologne I ordered (in this case, Calvin Klein's Escape for Men). I had been looking around in stores for this product, but couldn't find it. I immediately found this on Amazon, and for a lower price, too!Still thinking about it? Just do it.",1
"Triumph Rider

Very good video, delivery was very quick...!!!!! A must purchase for all British & cafe motorcycle lovers...!!!",1
"NEUTROGENA ""85 SPF"" SUNBLOCK

Excellent brand name with the highest SPF I could find. Delicate scent, goes on dry, is waterproof and really protects. I am allergic to the sun and this product gives me much more freedom during the day. Excellent price. Highly recommended.",1
"Pay less?

the 1st and second seasons together are listed at 19.95the 3rd at 29.99being a math wizard that makes around 50.00$How is 71+$ paying less?",0
"Not very useful or informative

I found this book to be lacking in information as well as very repetitive. Much of the information she includes is no different than what can be found in a regular pregnancy book. In addition, she feels the need to define words that, in my opinion, if you don't know the definition of, you should probably not have gotten pregnant. Also, this book is in desperate need of a revision. Nothing huge, but in the section about bed rest, she references watching videos on your VCR as well as programming your doctor's number into your speed dial.",0
"This movie is GREAT!!!!!!

This is a wonderful movie!!!! It is too good to even describe with mere words. It is just EXELENT!!!!!! It deserves more than the five stars that I can give it!!!!!!!!!!!!",1
"four dollars I will never get back

I usually only write these when I enjoy a film, I was excited I love thirties gangster films especially the Dillinger era. This film never got off the ground, whoever edited it did a horrible job it did not peice together at all i really wanted to like it, but it really sucked. Everybody is different but this film poorly done the acting was mediocre, the story never got going once you thought it was it went a different direction, for 4.00 watch one of the old B films on Dillinger with Warren Oates pretty cheesy but much better than this terrible film. If I could give it minus 5 I would for dissapointed.",0
"I ordered this?

This movie was off the charts bad, I think I typed in the wrong title, ordered this film because I could not remember the title of the film I actually wanted to order and wow, was this disappointing!",0
"Was introduced to these guys by a college buddy from Jersey...

This is one class act in rock & roll...they are top notch musicians of the highest order and this is the place to start your collection...they ain't pretty but they get the job done and man, do they ever get the job done. A friend of mine whom I worked with in college radio turned me on to the track ""Papa Poppa"" with the comment, ""Does this not sound like it'd be a GREAT Guess Who tune?"" I closed my eyes and listened, and I was hooked immediately. Over the years I've lost a few of their other albums but managed to hang onto this one...I'm rebuilding that collection now that I know I can again! GREAT New York-New Jersey rock & roll...no nonsense, no frills, just incredible playing, great vocals and super harmonies. Tasty not only describes their music...it defines it!",1
"The best Barnett book yet!

I just finished reading Wicked. WOW! It kept me up all night. I cannot remember when I have read a book that is so good. It was WONDERFUL! I loved Sofia and Tobin and how they were so stubborn. Their love grew with such beauty. The character were real and true and honest and were developed with such depth and a fine hand I was amazed. Ms. Barnett has outdone herself! I would tell anyone who wants to read a great love story that this is it. You will laugh and cry and read it again, like I am right now. It is one of the best books of the year!",1
"Tons of useful information in this book

As an old DOS programmer who is finally getting into Windows programming, I found John Mueller's book to be indispensible. Although the book covers a wide range of topics, it is easy to hone in on a specific topic that you are having trouble grasping.The explanations of background concepts are just enough to bring you up to speed and make the source code examples clear enough to follow easily. The chapter on Active Directory services is worth the price of the book all by itself.",1
"Best Movie In Years

I hadn't been this excited for a home release since the extended Lord of the Rings releases.This is a love story for the kids who grew up with video games, flashing lights and short attention spans. The 80's and 90's never died, they just crept away into Bryan Lee O'Malley's head. Great acting, great special effects (that don't detract from the experience), great music. Michael Cera brings it down to 10/10 when it could have been an 11.",1
"Run, don't walk, away from this cheap junk...

Bought this external Acomdata 500GB hard drive recently. Windows starts giving me ""delayed write failure"" errors - not even the 2nd day I owned it. So I Google, find out that one cause of this is bad or loose cabling. I check the drive, and sure enough there is a ton of play on the cable - its loose enough that it can probably move on its own just from vibrations on my desk. I try another cable I had from another drive, and its loose too. The USB connector on the drive is not tight enough. Where is the quality control here? Am going to return it ASAP.",0
"good overall game.

Tony hawk underground is a pretty fun game. It is actually pretty easy to get good at, and the story is probably best in the series. Even though it has kinda unrealistic gameplay, thats what i wanted from this game so i'm not complaining. now for the cons. In the story, some goals had to do with dumb things like driving cars or climbing building. personally, i bought this game to skateboard, not drive around. also, you have to spend ALOT of time trying to find lines, and get good. i feel so bad when i go online after getting beat by 1 million points. anyways, pretty good game, and kinda addictive.",1
"Product deceit

Ordered Valley Forge Nylon made in USA flag. Received cheap MADE IN CHINA CRAP! Beware of the bait and switch!",0
"sure sure

admittedly this might not be the best written book ever. or the most plausible story. that's not the point. the point is i read this book when i was 15, in high school, and the only gay kid i knew of. my friend gave me her copy of weetzie bat and i read it all at once then went to the library and got the rest of them. it was one of the most reassuring things. people who loved each other beyond the conventional perception of what family is, or what love itself is even. this book didn't ""save my life"" but it certainly gave me something to look forward to.",1
"Guess what ...you really can't use oil base paint, either!

I thinned and thinned my oil base primer until it would finally spray and using it on some bare wood new eaves, I could have put ten coats on to get good coverage...worse yet, the oil base paint was next to impossible to clean out of it without a big tank of Mineral Spirits or something. There is no possibility that I was able to clean it well enough to use any other color than the white I started out with. I bought an extra front end for it, too! Might as well have thrown the money away...no wonder you see so many Wagner sprayers in Second Hand stores!Avoid this product unless you want to use it for stain.",0
"I actually think it's better than Hearts in Ice!

This movie is better than Hearts in Ice!!! It is now my favorite Sailor Moon movie. 1 thing: If you scroll down the movie case (on this website) It'll say it's PG-13!!!! It's not rated! On the back it said it's recommended for ages 5 and up (I doubt it because when I saw Sailor Moon Pegasus collection #3, Fish-Eye(part of the Amazon Trio)was in a dressing room with this ugly guy and the suit she was wearing had needles in it so she tore it off (YUCK!!!)!!!!) The only bad part I see in this movie for little kids is when that one lady made Mini Moon go into the dream hole and she was naked (YUCK!!!)!!!",1
"Helpful for wheat allergies

Good information on how different grains behave when substituting for wheat. Disappointing for Italian recipes. I am allergic to cow's milk, but tolerate buffalo milk mozzarella, which is what it is made of in Italy (Mozzarella di Bufula). The book makes no mention of this important substitution. Also, Pecorino Romano, like imported Feta, is made from sheeps milk, not cow's milk, as stated in the book. Sheeps milk yogurt was not mentioned either. Unfortunate since many people are turned off by the strong taste of goat milk products. Also, some people will tolerate foods that are cooked as some proteins are denatured or broken down by cooking. The book makes no mention of that. Also, some people might not tolerate tomatoes, but can tolerate a mock tomato sauce by pureeing red roasted peppers with or without artichokes as a sauce base. Most of the tomato sauce recipes contained tomatoes. Still the book is very thorough on grain substitutions.",1
"Just how did that body get in the library?

I bought this book after watching the recent ITV adaptation of it, which left me suspicious as to whether the ITV denouement was as penned by Agatha. My suspicions proved correct.I'm not sure why ITV felt the need to change the original ending. Agatha Christie's is better and far more credible.I know she has her detractors, but I still think her plots are far cleverer than people give her credit for. With its twists and turns, its subplots, mazes and red herrings, The Body in the Library is up there with the best of Mrs Christie.The Night of Harrison Monk's Death: Jane Hetherington's Adventures in Detection: 1 (Volume 1)Pandora's Box: Jane Hetherington's Adventures in Detection: 2 (Volume 2)A Game of Cat and Mouse: Jane Hetherington's Adventures in Detection: 3 (Volume 3)April (Jane Hetherington's Adventures in Detection: 4)",1
"Not pleased.

This product did not work for my ipod (2nd gen ipod touch) and the seller refused to give me a refund. I was very disappointed at the customer service of this company.",0
"Not a keeper

I bought the audio-tape read by the author. I hope she is a better speaker than a books-on-tape reader. I found her delivery nasal and flat. It was unpleasant listening to her.The content was thin, included too many quotes, and came off at times as self-congratulatory. If I didn't think conversation skills were important I wouldn't have bought the tape. I didn't need to hear over and over how important being a ""conversensation"" (her much over-used term) is to social and business success.I listened to this tape twice (the second time to verify my impressions) and then got rid of it. It was a waste of money.I found a much better tape on the subject in ""The Fine Art of Small Talk"" by Debra Fine.",0
"Finally positive news

This is a wonderful book. After hearing about all the things my son wouldn't be able to do, and how he'll never fit in etc. Here's a book that takes those ""bad"" traits and shows me how he can be sucessful with them. This book gave me hope for my son who was diagnosed very late (age 9) with Aspergers Autism. I now have a powerful ally to take to my family and his school that is based on hope and not on negitivity. It's changed my life and is changing the life of my son. How cool is that!!!",1
"The Best Soundtrack Out There!!! BUY THIS NOW!!!

I am the biggest fan...I watch the movie approx. 16 times a month. Now, I know, I have no life, but I must say that this is THE best soundtrack there is. All songs from the movie are on it, and they all are really good. Get this CD!!!",1
"udderly ridiculous

I wish I could get my money back for this book. Bossie is clearly trying to rise the ranks of right wing distorters by throwing blames everywhere. This book is chuck full of nonsense and is intended to distract readers from the real problems. I recommend this book to all the Rush Limbaugh wannabees, but to all who realize the ridiculous partisanship and distortion on both sides is not helpful, then read a book a someone who has actual experience in the political realm!",0
"family Fun

Great movie as they all have been just good clean fun for the whole family you can't go wrong with this one",1
"Good apologetic tool

As you can imagine some points are stronger then others but thought-provoking and well written. Very effective 'beginners' type book that strikes a nice balance without getting too deep or too shallow.",1
"Alaskan Native Art

Wonderful photo's of Native art. Interesting means of how the artist families or villagers participate in the creation of this beautiful art.",1
"Great cable.

It does a great job of connecting my cable box(component) to my projector(vga) at 720p.",1
"Bubbles is no Stephanie

What a disappointment! Strohmeyer is trying to be Evanovich, but she fails in every respect: character, romantic interest, eccentric family member. She would have done better to be herself, instead of being such an obvious copy. Maybe someone who hadn't read any of Janet Evanovich's books could enjoy this, but I doubt any true follower of Stephanie, Morelli and Ranger could.",0
